TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1357,-118288,1018,0.004267037762026717,-115703#0,-115703#0
-1357,-114448,1427,0.005981397727320359,-114487#1,-114487#1
-1357,-118434,1073,0.004497575165672562,--117818#0,--117818#0
-1357,-118236,868,0.003638299388447142,--115858,--115858
-1357,-115327,70,0.00029341124100380175,-115703#0,-115703#0
-1357,-118508,91,0.0003814346133049423,-115078#0,-115078#0
-1357,-118391,201,0.0008425094205966308,--117646#0,--117646#0
-1357,-116538,378,0.0015844207014205295,-114681#1,-114681#1
-1357,-117668,1128,0.004728112569318405,-114576#1,-116673#1
-1357,-115586,57,0.0002389205819602386,--115344#2,--115344#2
-1357,-116245,140,0.0005868224820076035,-115788,-115788
-1357,-116219,859,0.0036005750860323674,-116901,-116901
-1357,-116325,3889,0.016301090232339787,-115066#1,-115066#1
-1357,-117539,25,0.00010478972892992921,-118583#2,-118583#2
-1357,-117404,46,0.00019281310123106974,--116027,--116027
-1357,-117671,64,0.00026826170606061877,-117623#9,-117623#9
-1357,-117802,196,0.0008215514748106449,-115287,-115287
-1357,-117942,543,0.0022760329123580622,--114411#0,--114411#0
-1357,-115991,88,0.0003688598458333508,-116198#0,-116198#0
-1357,-117545,3632,0.015223851818940115,-116850#2,--115789#2
-1357,-117135,368,0.0015425048098485579,-117518,-117518
-1357,-117996,13122,0.05500203292074124,-116899#1,-116899#1
-1357,-117556,469,0.0019658553147254717,-114902#0,-114902#0
-1357,-114467,2691,0.01127956642201758,--117701#1,-115297
-1357,-117563,606,0.002540103029261484,-116120,-116120
-1357,-114535,2038,0.008542458702367828,-118350,-118350
-1357,-116994,64,0.00026826170606061877,-115646#1,-115646#1
-1357,-118044,1224,0.005130505128409334,-117320#2,-117320#2
-1357,-117349,246,0.0010311309326705034,--114613#0,--114613#0
-1357,-116708,115,0.00048203275307767435,--115703#0,--115703#0
-1357,-115656,74,0.00031017759763259046,--115344#2,--115344#2
-1357,-115007,180,0.0007544860482954903,-117053#3,-117053#3
-1357,-116848,942,0.003948476986079732,--115042#2,-116228
-1357,-114962,339,0.00142094872428984,-115684#20,-117432
-1357,-118543,1991,0.008345454011979562,-116322#0,-114693
-1357,-115764,336,0.0014083739568182484,-117908#1,-117908#1
-1357,-115835,341,0.0014293319026042342,-117053#3,-117053#3
-1357,-117897,1075,0.004505958343986956,-118163#1,-114909#0
-1357,-116402,368,0.0015425048098485579,-115684#20,-116377#20
-1357,-117438,1027,0.004304762064441491,-116989,-116989
-1357,-114472,92,0.00038562620246213947,--115548#2,--115548#2
-1357,-116071,1401,0.0058724164092332325,-118566#0,-118566#0
-1357,-118242,686,0.0028754301618372576,--117607,--117607
-1357,-117240,129,0.0005407150012784347,-117623#10,-117623#10
-1357,-118463,3459,0.014498706894745004,-117110#1,-117110#1
-1357,-115336,156,0.0006538879085227582,-117053#0,-117053#0
-1357,-117650,631,0.002644892758191413,-117607,-117607
-1357,-115839,3519,0.014750202244176835,--116850#3,--116850#3
-1357,-115900,1671,0.007004145481676468,-117293,-117293
-1357,-114682,5568,0.023338768427273834,--116938#0,--116062#1
-1357,-114485,784,0.0032862058992425796,-116031#0,-116031#0
-1357,-115501,1914,0.00802270164687538,--118187,--118187
-1357,-115079,120,0.0005029906988636602,-116746,-116746
-1357,-118093,48,0.00020119627954546406,-116272#12,-116272#12
-1357,-116500,49,0.00020538786870266123,--114681#0,--114681#0
-1357,-117986,105,0.00044011686150570266,--117387#9,--117387#9
-1357,-117052,35,0.00014670562050190088,-115304,-115304
-1357,-118513,18,7.544860482954902e-05,-115684#20,-116377#20
-1357,-118018,1350,0.005658645362216177,--115042#1,-117870
-1357,-117641,458,0.001919747833996303,--115987#2,--115987#2
-1357,-118462,186,0.0007796355832386733,--115790#2,--115790#2
-1357,-114346,669,0.0028041731461649053,--115752,--115752
-1357,-118289,1026,0.004300570475284295,-116322#1,-116322#1
-1357,-116064,241,0.0010101729868845176,--115004#2,--115004#2
-1357,-114992,894,0.003747280706534268,--115304,--115304
-1357,-117635,55,0.00023053740364584424,-114681#0,-114681#0
-1357,-114741,748,0.0031353086895834817,-118043,-118043
-1357,-114688,119,0.0004987991097064631,-115684#20,-116377#20
-1357,-114477,147,0.0006161636061079838,--116564#0,--116564#0
-1357,-115733,3195,0.013392127357244953,-115684#18,--116737#5
-1357,-114381,13,5.449065904356319e-05,--118055#1,--118055#1
-1357,-115167,60,0.0002514953494318301,-115541#1,-115541#1
-1357,-118086,175,0.0007335281025095045,-117053#0,-117053#0
-1357,-116017,148,0.0006203551952651809,-117097#1,-117097#1
-1357,-118481,103,0.00043173368319130833,-114341#10,-114341#10
-1357,-117906,1026,0.004300570475284295,-117097#1,-117097#1
-1357,-118045,450,0.0018862151207387258,--116045,--116045
-1357,-115778,176,0.0007377196916667016,-118465#4,-118465#4
-1357,-116941,173,0.0007251449241951101,--114341#5,-116613
-1357,-118344,536,0.002246691788257682,--116477#0,--116477#0
-1357,-114354,343,0.0014377150809186288,-117417#0,--114316
-1357,-118536,98,0.00041077573740532246,-115541#1,-115541#1
-1357,-117001,203,0.0008508925989110252,-117053#4,-117053#4
-1357,-117272,415,0.0017395095002368248,-114355,-114355
-1357,-117506,3446,0.014444216235701442,--115403,--115403
-1357,-114425,856,0.003588000318560776,-116751#1,-116751#1
-1357,-115472,198,0.0008299346531250393,-117387#9,-117387#9
-1357,-116095,68,0.0002850280626894074,--114487#2,--114487#2
-1357,-115446,367,0.0015383132206913607,-117771#2,-117771#2
-1357,-116352,83,0.00034790190004736494,--115309,--115309
-1357,-115101,2252,0.009439458782008022,--117818#6,-116973
-1357,-117098,74,0.00031017759763259046,-116860#1,-116860#1
-1357,-117291,128,0.0005365234121212375,--117144,--117144
-1357,-117670,855,0.0035838087294035787,-117771#2,-117771#2
-1357,-116089,794,0.0033281217908145517,--117320#0,--117320#0
-1357,-114513,287,0.0012029860881155872,--114613#1,--114613#1
-1357,-115412,57,0.0002389205819602386,-116780#0,-116780#0
-1357,-115859,1949,0.00816940726737728,--117818#4,--114746#0
-1357,-115463,7394,0.030992610228315863,-114574#2,-116836
-1357,-117630,443,0.0018568739966383454,-117771#2,-117627
-1357,-118245,87,0.00036466825667615365,--115530#1,--115530#1
-1357,-114336,705,0.0029550703558240037,-115312#0,-114401
-1357,-116358,5059,0.021205249546260473,-114829#3,-114829#3
-1357,-118359,236,0.0009892150410985316,-114681#1,-114681#1
-1357,-114987,164,0.0006874206217803356,-118013,-118013
-1357,-116635,837,0.0035083601245740298,-115140#2,--117359#0
-1357,-117963,117,0.0004904159313920686,--116208#5,--116208#5
-1357,-114742,75,0.00031436918678978763,-118688#0,-118688#0
-1357,-115660,59,0.0002473037602746329,--114487#2,--114487#2
-1357,-117211,126,0.0005281402338068432,-116780#5,-116780#5
-1357,-114353,1488,0.006237084665909386,--117504#0,--117504#0
-1357,-117783,46,0.00019281310123106974,-117376#0,-117376#0
-1357,-115067,1023,0.004287995707812703,-115469#3,-115469#3
-1357,-115414,203,0.0008508925989110252,-114487#0,-114487#0
-1357,-115747,845,0.003541892837831607,-118505#2,-118505#2
-1357,-115211,149,0.0006245467844223781,-114761#3,-114761#3
-1357,-117584,298,0.0012490935688447562,--115344#0,--115344#0
-1357,-115448,677,0.0028377058594224827,-115751#1,-115751#1
-1357,-115755,78,0.0003269439542613791,-114981#0,-114981#0
-1357,-118387,336,0.0014083739568182484,-117053#3,-117053#3
-1357,-116313,149,0.0006245467844223781,-117053#1,-117053#1
-1357,-116375,2015,0.008446052151752294,--118350,--118350
-1357,-117658,236,0.0009892150410985316,--115564,--115564
-1357,-118618,128,0.0005365234121212375,-115145#1,-115145#1
-1357,-114941,263,0.0011023879483428552,-117908#1,-117908#1
-1357,-116190,184,0.0007712524049242789,-116322#2,-118573
-1357,-117356,1615,0.0067694164888734264,--117832,--117832
-1357,-118041,3114,0.013052608635511982,--115651,--115651
-1357,-116295,6834,0.028645320300285448,--116322#0,--116322#0
-1357,-116490,798,0.0033448881474433404,-117807,-117807
-1357,-115486,50,0.00020957945785985842,--116367#2,--116367#2
-1357,-118009,187,0.0007838271723958704,--115098#0,--115098#0
-1357,-114623,4041,0.016938211784233756,--116850#2,--116850#2
-1357,-116671,1789,0.007498753002225734,-118493,-118493
-1357,-116470,1565,0.006559837031013568,-116322#2,-116518#1
-1357,-116492,2665,0.011170585103930453,--117701#2,-115683#0
-1357,-114646,688,0.002883813340151652,-116045,-116045
-1357,-114432,123,0.0005155654663352517,-117771#2,-117771#2
-1357,-117814,884,0.0037053648149622965,-116710,-116710
-1357,-115040,628,0.0026323179907198216,--117818#8,--114746#3
-1357,-117197,67,0.00028083647353221026,--114556#2,--114556#2
-1357,-117435,3143,0.0131741647210707,-116305,-116305
-1357,-114372,399,0.0016724440737216702,-115173,-115173
-1357,-116390,105,0.00044011686150570266,-115689#4,-115689#4
-1357,-116298,106,0.0004443084506628998,--114843#1,--114843#1
-1357,-117249,2232,0.009355626998864079,-117867#3,-117867#3
-1357,-117531,250,0.001047897289299292,--116477#1,--116477#1
-1357,-116826,114,0.0004778411639204772,-117376#4,-117376#4
-1357,-117086,2085,0.008739463392756096,-114325,-114325
-1357,-116283,1817,0.0076161174986272544,-117252,-117252
-1357,-115830,795,0.003332313379971749,--116322#5,-117393
-1357,-115419,1089,0.004564640592187716,-118397#1,-118397#1
-1357,-117804,242,0.0010143645760417148,-117771#2,-117771#2
-1357,-116192,3275,0.013727454489820726,--118182,--118182
-1357,-117413,137,0.000574247714536012,--117188,--117188
-1357,-117224,163,0.0006832290326231384,--114681#1,--114681#1
